fips	name	state	sq_km	precip	snow	temp	life_expectancy	avg_income
8041	grand county	15	4782.26	17.8	123.5	37.2	82.73	49845
13189	marion county	8	947.978	50.4	0	61.9	75.69	29333
18007	carroll county	26	964.055	39.9	17.6	51.3	79.8	44201
31153	sheridan county	-1	6321.83	18	37.6	46.7	79.07	47076
17077	jo daviess county	33	1556.34	36.8	34.4	47.4	80.86	49061
31059	gage county	-1	2205.28	32.3	20	51.2	78.97	49863
40033	delaware county	18	1911.8	47.3	9.1	59.2	76.26	31188
1079	macon county	7	1576.8	53.2	0.2	64.4	72.81	32919
17013	christian county	33	1837.28	39.7	17.7	52.8	77.92	41724
17019	clinton county	33	1227.82	41.7	10.3	54.6	79.62	48253
32999	coos county	45	4647.9	47.8	118.5	39	78.19	43098
27087	mille lacs county	38	1482.35	28.5	43.6	41.7	78.72	41582
40127	sequoyah county	18	1743.78	48.2	3.9	60.2	74.31	33420
51129	orange county	19	883.481	43.9	18.2	55.4	78.79	49010
47033	dekalb county	20	788.355	53.9	3	57.8	74.05	40132
1013	chilton county	7	1794.48	53.6	0.2	62.9	74.53	34798
21123	leslie county	5	1038.17	51.5	9.8	55.6	71.17	32724
54023	hardy county	22	1508.19	36.2	26.7	51.8	77.67	34150
13165	lanier county	8	479.903	50.2	0.1	65.6	75.4	27561
55993	albany county	21	11070.5	13.5	73.6	42	80.54	40444
13197	mitchell county	8	1326.34	52.1	0	65.7	75.1	35069
40073	lincoln county	18	2466.49	39.6	5	60	75.51	35653
48191	hardin county	3	2306.61	60	0.2	67.2	75.8	45982
1125	winston county	7	1587.61	58.2	0.4	60.1	74.51	35430
21097	hickman county	5	627.488	51.6	12.3	58	76.69	44912
41001	columbia county	11	1704.18	47.8	3.9	50.8	78.76	44312
47017	claiborne county	20	1125.58	50.7	10.7	55.2	73.72	35384
17181	washington county	33	1457.06	40.1	13.3	55.2	79.07	51144
18095	miami county	26	968.247	41	37.8	49.9	77.83	35039
49033	sevier county	17	4948	10.7	39.9	47.2	77.95	34117
19007	boone county	41	1480.38	37.1	32.9	48.6	78.98	49606
27127	roseau county	38	4329.47	24.5	39.7	38.2	80.24	51307
48155	frio county	3	2935.75	24.8	0.1	69.3	77.75	27545
1001	blount county	7	1670.08	55.4	1.7	61.1	76.16	34976
29199	stoddard county	14	2132.12	47.5	7.3	56.4	76.32	37020
21069	gallatin county	5	254.7	44.7	7.6	54.2	73.25	32065
20197	wilson county	28	1477.38	43.8	9.7	56.2	76.36	43433
28999	audrain county	14	1792.88	43.2	17.2	53.6	77.47	40111
8013	conejos county	15	3334.42	8.3	31.8	43.2	78.11	36894
13203	morgan county	8	899.633	48	0.6	61.3	77.33	50541
18173	white county	26	1308.27	40.1	18.7	50.2	78.25	43852
53037	mason county	0	2484.81	72.4	3.5	51.1	78.45	42767
37085	hoke county	16	1010.38	46.5	2.8	60.2	76.02	31148
11995	baker county	30	1515.74	51.2	0	67	75.25	32313
13135	haralson county	8	730.805	51.9	1.2	59.7	73.75	36508
20053	geary county	28	996.28	32.9	17	54.4	76.82	48907
29211	warren county	14	1110.07	41.7	14.5	54	78.64	41674
13047	chattooga county	8	811.512	55	1.3	59.6	74.52	30946
17047	franklin county	33	1059.02	44.2	5.9	56.2	75.28	37355
13241	schley county	8	432.287	50.4	0	64	76.26	30931
13085	dooly county	8	1015.12	48.5	0.2	64.6	77.16	28297
47127	perry county	20	1074.19	55.7	2.7	58.2	74.24	34268
40133	tillman county	18	2256.23	30.2	1.8	62.4	74.95	39961
37993	adams county	39	2557.96	16.3	31.1	42.8	79.33	59197
48383	refugio county	3	1995.55	35.7	0.4	70	76.7	42606
47089	lauderdale county	20	1222.39	53	3.1	59.6	74.28	29187
28003	bolivar county	13	2270.54	53.4	0.6	63	71.72	38213
45015	chester county	42	1503.89	43.4	0.3	60.4	73.64	34014
20171	sheridan county	28	2320.52	20.9	13.6	51.5	80	50706
29111	mcdonald county	14	1397.25	45.4	10.6	57	74.75	28018
49047	wayne county	17	6374.16	8	21.4	51	79.47	39096
17067	iroquois county	33	2893.78	38.4	18.5	50.3	77.56	43258
5141	yell county	10	2409.05	50.9	2.7	61.6	75.48	33320
6043	mono county	4	7896.84	13.6	43.1	44.6	82.96	51325
28087	monroe county	13	1981.58	54.3	0.2	62.4	75.67	34664
35051	union county	1	9903.87	17.3	25.2	51.6	77.62	32620
21999	assumption parish	23	877.133	61.6	0.2	67.8	76.84	46788
20997	anderson county	5	522.774	47.6	11.6	55.3	77.24	39321
48377	real county	3	1810.81	28.8	0.2	64.8	76.74	34687
5093	newton county	10	2126.14	55.7	11.8	55	77.56	28808
45019	clarendon county	42	1571.96	51.1	0.7	64.2	75.31	33197
20089	kiowa county	28	1871.63	25.2	16.5	54.6	79.29	44262
5073	little river county	10	1378.59	52.9	1.7	63.9	74.98	34086
46047	haakon county	2	4689.28	18.9	38.6	47.3	79.65	49880
20015	cheyenne county	28	2641.5	18.3	28.3	51.7	80.26	47268
1077	lowndes county	7	1854.2	51.9	0	65.1	72.57	38991
26125	osceola county	25	1466.84	34	61.1	43.7	78.21	36023
45995	aurora county	2	1834.81	22.5	38.5	46.3	80.1	45253
31125	pawnee county	-1	1116.48	33.2	20.8	51.9	79.8	48851
48189	hardeman county	3	1800.34	27.1	3	62.2	77.33	38212
19997	atchison county	28	1116.74	36.8	17.2	53.8	77.69	37436
31173	webster county	-1	1489.02	26.9	21.5	50.5	78.78	48607
29101	lawrence county	14	1584.39	46.1	9.4	56	76.84	34301
18151	tipton county	26	674.798	39.6	28.3	50.2	78.7	46610
18163	warren county	26	944.521	38.4	10.4	50.9	78.58	45419
20091	labette county	28	1671.3	43.8	10.7	56.8	76.27	42127
36065	orleans county	24	1013.37	35.7	65.6	49.1	78.67	38963
40079	mcclain county	18	1478.11	39.5	6.4	60.2	76.38	45143
48099	crosby county	3	2331.5	23.3	7	60.8	77.03	30773
40057	jackson county	18	2078.86	28.8	3	61.4	75.76	38527
30073	ravalli county	36	6192.61	14.4	22.9	44.3	80.14	44602
31075	harlan county	-1	1433.47	24.6	21.6	51.2	79.94	48143
13255	talbot county	8	1013.66	49.7	0.2	61.9	74.41	34504
29123	miller county	14	1534.81	44	10.3	55.9	76.61	35547
51065	gloucester county	19	564.118	47.9	5	58	77.86	50502
51662	hopewell city	19	26.6688	46.3	3.9	61.5	73.95	38779
31043	dixon county	-1	1233.16	29.8	35.5	48	80.18	44185
51137	powhatan county	19	673.916	43.1	10.7	56	80.08	56607
16055	lincoln county	29	3111.45	10.8	41.4	46.8	78.4	34821
31063	garfield county	-1	1474.56	26.4	32.4	47.6	79.46	43905
28029	franklin county	13	1460.66	60	0.3	65.5	74.86	33970
41053	union county	11	5275.6	19	25.1	48.7	79.37	40547
48279	lee county	3	1629.21	37.8	0.3	67.1	78.38	46713
51101	louisa county	19	1284.97	44.2	17.4	56.8	78.37	42476
29095	knox county	14	1305.38	41.5	21.1	54.4	77.44	32711
19175	washington county	41	1473.24	36.8	27.7	49.4	80.51	57438
13029	calhoun county	8	726.147	50.8	0	65.4	73.95	24638
19115	mahaska county	41	1478.53	38.2	25.1	49.2	80.12	43914
47049	grainger county	20	726.716	44.3	11.7	57.4	74.62	33490
48211	hockley county	3	2352.72	19.8	7.9	59.4	76.82	38975
47077	humphreys county	20	1374.67	54.4	2.8	58.4	75.13	38665
51612	franklin city	19	21.2958	48.2	4.9	59.8	76.21	42381
17051	gallatin county	33	836.75	45.2	9.9	57.6	75.16	44602
13285	upson county	8	837.697	48.4	0.3	62.8	73.71	35133
13303	white county	8	623.387	65.8	2.6	55.7	78.14	34961
22067	plaquemines parish	23	2021.06	61.9	0.1	69.5	76.84	49376
47069	henderson county	20	1346.82	52.6	1.9	58.8	74.34	35748
20057	graham county	28	2327.17	22.7	21.9	53	79.68	49624
17005	calhoun county	33	657.403	40.8	16.6	55.5	78.93	42511
40121	roger mills county	18	2955.53	27	9.3	57.6	77.18	48554
48247	karnes county	3	1936.01	30.5	0.2	69.8	77.02	49593
40145	woodward county	18	3217.8	26.3	13.4	57.2	76.49	43906
28009	chickasaw county	13	1299.61	58.4	1.4	60.1	75.35	34805
21163	monroe county	5	853.073	52.2	7.4	56.1	73.83	36385
29009	bollinger county	14	1600.36	50.4	12.1	56.4	76.52	32454
2008	aleutians west census area	31	11376.6	43.3	93.5	38.9	83.73	54385
12085	okeechobee county	30	1991.43	47.4	0	72.6	76.09	30661
13139	hart county	8	601.909	48.6	1.1	61.1	77.02	38125
48119	dimmit county	3	3441.8	20.5	0.1	71.8	77.8	36639
6085	siskiyou county	4	16261.9	27.3	29.3	50.9	77.66	45065
17099	logan county	33	1600.76	38.7	18.1	52.1	78.52	38339
38087	towner county	39	2653.59	19	36.4	39.2	79.52	53786
47103	macon county	20	795.498	52.2	8	58.8	74.14	33297
21211	todd county	5	969.942	51	7.2	57.3	75.78	38508
49043	wasatch county	17	3048.47	20.4	83.2	46.1	80.61	53285
18129	ripley county	26	1156.24	45.7	15.9	50.9	77.86	41817
13045	chattahoochee county	8	644.223	49.6	0.4	64.4	77.13	31115
31159	stanton county	-1	1107.5	29.1	24.2	48.8	81.18	48167
17001	brown county	33	791.518	39.1	14.9	52.8	79.09	35166
28035	grenada county	13	1093.25	57.3	0.6	61.3	72.67	35632
5997	amador county	4	1539.93	38	16.7	59.4	79.8	44793
19059	floyd county	41	1296.63	34.8	36.4	46.7	79.72	46560
38029	grant county	39	4297.18	16.9	43.9	43	80.23	38371
55059	langlade county	9	2254.97	31.1	56.8	40.8	79.47	43223
48183	hall county	3	2288.23	23.6	6	60.8	76.23	30180
13103	fannin county	8	1002.61	58.3	4.1	56.6	76.94	35727
13021	bryan county	8	1130.18	49.6	0.1	67.9	75.94	52456
27009	carlton county	38	2230.82	30.8	54.4	40.9	78.5	43098
27085	meeker county	38	1575.11	29.5	42.9	43.9	80.63	43944
49025	rich county	17	2664.7	12.4	62.9	42.2	81.1	35436
20017	clark county	28	2524.3	22.8	12.1	56	78.44	62654
8035	fremont county	15	3970.66	16	56.4	51.9	77.86	35435
48121	donley county	3	2400.62	24	4.8	59.3	76.46	45736
20081	jewell county	28	2356.32	27.1	21.8	51.9	79.99	48428
48115	dewitt county	3	2354.24	37.1	0.1	69.3	77.27	54549
51139	prince edward county	19	906.396	45.2	10.9	57.2	76.98	31890
8007	chaffee county	15	2624.72	10.1	41.5	44.9	81.22	46998
51037	craig county	19	849.76	39.7	25.7	56	78.24	38185
24003	caroline county	40	827.35	45.2	13.6	54.9	76.42	45906
31049	dundy county	-1	2381.96	19.5	25.9	51.2	78.76	53144
26011	benzie county	25	828.049	35.3	103	46.2	79.66	43557
46049	hamlin county	2	1313.73	25.1	36.6	42.3	79.24	44209
46053	hanson county	2	1125.39	24.8	34.6	48.5	81.18	66614
13205	murray county	8	892.235	54.3	3.1	59.7	74.91	29968
38005	burke county	39	2858.27	16.1	32.6	38.8	79.25	63721
12031	gadsden county	30	1337.19	59.7	0	67.2	74.87	35139
41049	tillamook county	11	2855.12	84	0.6	51.8	79	44492
31069	greeley county	-1	1475.8	26.8	23.8	48.1	80.43	45109
22017	catahoula parish	23	1833.78	55.4	0	66.3	73.17	33655
20093	lane county	28	1858.09	21.8	24.6	53.6	78.22	93628
29129	monroe county	14	1677.41	41.2	14.2	54.3	78.35	42672
47083	johnson county	20	772.961	46.3	13.5	52.8	75.76	32249
21119	lawrence county	5	1076.39	43.9	10.8	53.5	73.37	31654
40077	love county	18	1331.24	39.7	4.2	62	75.7	37547
21089	harrison county	5	793.481	43.2	9.6	54.5	75.71	34889
46013	campbell county	2	1900.21	18.2	37.1	44.6	82.04	50232
8025	dolores county	15	2763.96	17.4	73.7	44.6	79.5	34935
21223	wayne county	5	1186.69	50	14.8	55.9	75.52	28484
32005	humboldt county	32	24969.5	8.9	19.6	48.9	76.37	46927
19029	chickasaw county	41	1306.34	36.9	34	44.9	80.71	58354
36115	yates county	24	875.786	32.2	53.4	48.4	79.54	39402
31167	valley county	-1	1471.4	25.4	29.4	49	80.53	45713
45025	dillon county	42	1049.11	45.3	1.2	61.9	73.08	27718
27021	clearwater county	38	2587.41	27.9	47.9	38.5	78.35	44001
45061	marlboro county	42	1242.87	42.4	0.6	61.7	72.02	31562
4001	graham county	46	11972.8	13.3	5.4	61.6	77.52	31597
30037	judith basin county	36	4842.47	16.6	80.6	44.1	80.86	50492
48081	colorado county	3	2487.12	43.9	0	69.2	77.07	46821
37161	stokes county	16	1162.94	46.7	10.7	55.9	77.26	36850
22105	vermilion parish	23	3038.6	61	0.1	68.2	76.52	39042
48491	wood county	3	1671.15	44.8	0.5	64	76.6	38152
31169	washington county	-1	1009.99	31.7	28.7	49.6	80.54	56640
21091	hart county	5	1068.31	49.9	9.2	56.7	75.48	32133
42059	juniata county	12	1013.59	41.4	24.3	51.4	79.7	45277
2177	north slope borough	31	230056	5.9	40.7	13.2	77.09	83489
20995	allen county	5	891.83	51.8	8.1	56.8	75.88	32643
46073	lawrence county	2	2072.13	26.7	149.4	46.9	80.72	50232
37071	greene county	16	690.851	48.6	0.8	63.7	76.91	32569
27061	kittson county	38	2845.89	20.6	41.4	37.4	78.98	55597
18103	newton county	26	1040.54	39.2	20.5	51	77.2	39818
48357	panola county	3	2101.4	51.4	1	65.2	75.64	43508
22083	st. helena parish	23	1057.77	66.7	0	66.5	74.73	41592
48381	reeves county	3	6825.53	13.1	3.2	64.9	77.33	39418
36023	essex county	24	4646.73	38	91.2	42.5	80.11	45996
37045	currituck county	16	678.416	46.6	0.1	60.5	77.15	45435
55085	pierce county	9	1486.13	33.3	45.8	44.3	81.29	45936
48095	crane county	3	2033.32	15.6	2.3	64.8	75.88	47758
46083	marshall county	2	2170.63	23.4	44.6	43.9	80.14	48721
48485	wilson county	3	2081.66	30.6	0.4	68.8	78.7	44255
51742	radford city	19	25.0613	38.3	22.6	51.6	77.85	37759
38069	richland county	39	3718.61	23	34.7	43.2	81.41	53007
53009	douglas county	0	4711.87	10.1	31	49.4	80.56	41508
29027	carter county	14	1314.05	47.6	8.4	56.3	73.92	32045
49007	emery county	17	11557.2	11	16.2	47.6	77.99	33145
36099	tioga county	24	1343.19	37.4	51.2	46.5	80.02	45910
22001	avoyelles parish	23	2155.86	60.8	0	66.9	74.03	37911
47013	cheatham county	20	783.277	50.2	2	58	75.52	43932
55117	vilas county	9	2221.45	31.1	83.8	40.5	79.59	53983
39993	adair county	18	1485.3	49.9	6.3	58.4	73.87	28862
12067	levy county	30	2896.21	58.8	0	68.5	75.43	35204
53039	okanogan county	0	13639.3	16.3	71.5	47.5	78.24	42462
54093	webster county	22	1433.48	55.6	82.1	52.1	75.36	27816
20113	miami county	28	1490.96	41.2	9.2	55	78.97	48748
48361	parmer county	3	2281.31	20.1	13.7	56.4	78.82	44981
54075	randolph county	22	2692.81	53.3	82.8	48	76.9	36533
17017	clay county	33	1212.96	44.7	10	55	77.51	40351
5035	drew county	10	2145.43	53.5	0.6	63.7	75.69	37148
42045	forest county	12	1106.62	44.9	61.2	47.2	76.34	22787
18139	spencer county	26	1027.62	47.3	7.5	56.8	78.99	43971
5121	searcy county	10	1725.18	46.3	5.2	57.9	76.28	28511
47005	campbell county	20	1243.62	51	3.9	55.9	74.12	33967
1003	bullock county	7	1613.06	53.6	0.3	63.2	73.86	28797
54995	ashland county	9	2706.54	32.5	87.8	40.8	77.69	41106
8043	gunnison county	15	8389.34	14.8	90.6	37	81.94	47149
8087	phillips county	15	1781.72	18.6	31.6	48.9	80.42	44399
19163	tama county	41	1867.41	36.7	29.6	47.4	79.58	46483
48167	goliad county	3	2206.7	35.5	0.2	69.9	79.36	43858
48225	hutchinson county	3	2298.41	21.4	20.3	59.7	75.51	41550
48355	palo pinto county	3	2466.31	33.2	0.5	64.7	75.51	39125
18153	union county	26	417.569	43.3	24.8	53.2	77.7	38998
21115	larue county	5	677.386	50.4	3.3	56.7	76.69	36525
13263	telfair county	8	1132.61	47.4	0.1	65.2	76.02	20923
5119	scott county	10	2311.06	49.8	3.6	59.5	75.91	31401
54027	jackson county	22	1202.68	44.3	21.2	53.3	77.07	38147
54089	upshur county	22	918.507	51.1	51.6	51.2	76.91	33261
54091	wayne county	22	1310.5	44.1	16.7	55.3	75.94	33637
54057	morgan county	22	593.295	39.4	20.6	52	77.26	34533
13099	emanuel county	8	1762.77	46.2	0.1	65.9	73.37	32187
47039	fayette county	20	1825.38	55.3	1.3	60.8	76.83	55364
37067	graham county	16	756.201	58	4.7	55.6	76.32	33075
54013	gilmer county	22	876.718	46.1	26.8	53.9	76.73	28917
51522	buena vista city	19	16.6737	41.2	11.6	54.9	79.28	40320
27107	pine county	38	3655.22	31.8	56.8	40.6	79.3	37067
13201	montgomery county	8	620.371	51.2	0.1	65.3	75.87	29408
27089	morrison county	38	2913.97	27.4	47.6	44.2	80.28	42568
19055	emmet county	41	1025.33	30.3	33.7	45.2	79.65	43501
23007	lincoln county	43	1180.63	48.2	72.1	45.3	80.11	50922
29215	wayne county	14	1966.26	48	10	56	74.38	29581
21095	henry county	5	741.451	46.1	6.6	56.1	76.21	37981
51187	wise county	19	1044.88	48.9	28	54.2	73.8	32988
51670	lexington city	19	6.473	40.5	13	54.9	80.26	40320
20127	ness county	28	2783.56	22.4	19.6	53.5	79.38	57310
41057	wasco county	11	6167.12	14.2	12.6	51.8	77.84	43658
21015	bracken county	5	532.533	40	9.3	54.4	75.19	36758
31135	polk county	-1	1135.31	28.2	29.3	49.4	80.64	51004
17119	massac county	33	614.391	47.6	4.8	56.4	75.88	38360
37109	martin county	16	1182.14	49.8	0.7	60.3	74.22	34647
48393	rusk county	3	2393.24	49.4	0.6	65.2	76.03	36485
13079	decatur county	8	1546.67	53.1	0	66.9	74.46	36150
18107	ohio county	26	223.127	45.7	15.9	54.2	78.27	40714
48199	haskell county	3	2339.1	26.4	3.8	63.1	76.87	34530
20137	pawnee county	28	1953.53	24.3	14.2	55	78.82	39223
48495	young county	3	2368.46	31.5	1.1	63.2	75.52	50231
20111	meade county	28	2533.22	22.3	17.5	56.4	79.24	64262
31089	johnson county	-1	973.968	31.8	23.2	51.3	79.37	37179
26027	clare county	25	1461.74	30.8	62.2	43.2	76.22	34120
47145	sequatchie county	20	688.551	57.4	5.2	58.9	75.92	38003
13191	meriwether county	8	1298.16	47.8	0.3	62.7	74.87	34847
18995	adams county	41	1096.7	35	25.8	49.4	78.96	66319
48259	kimble county	3	3240.04	25.4	0.6	64.8	77.98	43309
48171	gray county	3	2398.26	23.9	13	58.2	75.4	44002
17167	stark county	33	746.121	37.3	22	50.6	78.31	42877
40021	coal county	18	1338.2	43.9	2.6	60.6	74.05	33783
47031	decatur county	20	864.739	55.8	2.7	59.6	74.28	42639
37065	gates county	16	882.182	48.2	4.9	59.8	77.01	36060
42095	pike county	12	1411.44	43.9	46.3	47.4	81.12	47864
5011	clark county	10	2243.13	56.5	1.8	62	75.9	36314
45997	beadle county	2	3260.05	22.7	39.2	46	79.39	49246
29135	new madrid county	14	1747.83	49.2	2.4	58.9	73.8	33869
55049	juneau county	9	1986.62	33.2	41.1	45.1	78.06	37898
51155	rockbridge county	19	1545	43.8	16.6	54.9	79.28	40320
40041	garvin county	18	2077.33	37.4	3.2	60.6	73.59	38135
19165	taylor county	41	1377.62	37.1	20.4	50.2	79.72	41585
48467	ward county	3	2164.2	14.1	1.3	64.8	76.16	49916
26093	manistee county	25	1404.62	35.4	98.7	46.4	78.87	38814
21215	trimble county	5	392.766	47.9	11.1	55.8	76.32	36565
31151	seward county	-1	1479.99	28.6	21.4	50.4	80.06	49832
31097	kimball county	-1	2465.27	16.8	35.4	46.5	78.34	44069
38043	mcintosh county	39	2524.55	20.2	29.5	41.8	80.62	59596
19101	kossuth county	41	2519.36	31.8	36	45.1	81.38	52992
48209	hill county	3	2483.46	37.8	0.2	65.9	76.59	39205
1103	randolph county	7	1503.62	53.6	2.2	61.4	74.65	32411
13293	warren county	8	736.316	44.2	0.4	62	74.26	34598
29075	henry county	14	1805.08	43.1	12.1	55	76.35	43018
27013	cass county	38	5235.58	27	42.6	40.8	78.64	47443
47079	jackson county	20	799.369	56	5	57.9	74.03	31189
7995	alamosa county	15	1871.47	9.7	37.3	41.8	77.43	37351
40103	okmulgee county	18	1806.12	44.8	3.8	60.4	74.46	33971
48375	reagan county	3	3044.05	19.4	1.4	63	76.68	48253
40095	noble county	18	1895.59	36.3	7.9	58.9	77.07	41401
55015	crawford county	9	1478	34.8	36.8	47.1	79.64	41485
46035	douglas county	2	1118.36	24.9	35.6	49	80.99	57808
21153	mason county	5	621.928	46	16.7	54.4	75	40541
46057	hughes county	2	1920.59	19.4	38.2	46	80	52986
12043	hendry county	30	2994.62	53.7	0	73.4	77.29	31071
40099	okfuskee county	18	1602.09	43.2	3.4	62.6	73.04	30092
21199	russell county	5	656.969	52.6	14.8	55	75.58	34343
21005	bell county	5	929.807	50.4	10.9	55.9	72.72	29612
31123	otoe county	-1	1594.61	32.6	25.5	51.2	79.66	53850
18067	jay county	26	994.31	37.7	18	50.3	77.25	39321
19039	crawford county	41	1849.74	32.3	36	49.3	80.33	41765
29209	vernon county	14	2140.35	46.4	8.7	57.2	76.11	35930
41041	morrow county	11	5259.05	11.8	10.2	52.2	79.26	39095
21225	webster county	5	859.73	45.4	10.4	57.8	75.22	39188
55095	richland county	9	1518.12	36.9	39.4	45.7	80.63	43233
20085	kearny county	28	2254.7	18.8	19	54.7	77.66	56466
24999	dukes county	27	267.309	46	23.6	50.6	82.05	93726
27119	redwood county	38	2275.5	28.7	38.4	44.9	80.04	49732
38055	nelson county	39	2542.79	21	40.5	39.3	77.58	60817
20101	logan county	28	2779.04	19	20.6	52.2	78.67	47852
13307	wilcox county	8	978.283	44.6	0.1	64.5	75.03	26712
51572	covington city	19	14.1633	37.8	5.7	54.6	75.44	40061
55011	clark county	9	3133.09	33.5	44.6	42.2	80.02	40228
5113	randolph county	10	1689.29	48.5	8.1	58.2	76.05	33486
21031	carlisle county	5	490.633	53.8	8.9	58	76.62	43860
56021	park county	21	17974.2	10.9	46.4	42.4	80.17	54308
48317	medina county	3	3432.66	28.4	0.5	69.3	78.7	39403
38021	emmons county	39	3912.01	17.8	39	42.3	80.09	49489
54035	lincoln county	22	1131.93	45.1	20.6	54.7	73.58	30549
27159	wilkin county	38	1945.08	25.3	45.8	42.1	79.5	59516
47163	unicoi county	20	481.903	44.8	8.2	56.5	74.98	37423
39155	vinton county	6	1068.01	43.8	24.8	52.4	75.27	33120
48999	carbon county	17	3831.07	13.9	87.4	46.8	76.52	38499
13057	clinch county	8	2072.57	50.2	0.1	65.6	73.14	37548
13261	taylor county	8	975.612	46.2	0.2	61.9	74.58	30141
18047	greene county	26	1404.98	45.8	8.7	55.7	76.76	39840
24021	kent county	40	717.516	44.1	16.4	55.8	79.02	61497
39007	brown county	6	1269.14	44.6	15.6	51.4	75.97	37259
48307	marion county	3	986.503	49	1.5	64	74.22	38063
47101	mcnairy county	20	1457.75	57.6	1.4	60.1	73.78	32573
5097	perry county	10	1428.54	52.8	2	60.3	75.51	34877
13009	ben hill county	8	647.813	46.5	0.1	65.8	73.59	31436
55029	florence county	9	1264.23	29.7	58	40.3	79.47	54346
27031	dodge county	38	1137.72	33.9	46.3	43.7	81.62	47984
16059	minidoka county	29	1960.66	9.9	17.9	47.2	78.61	38159
31155	sherman county	-1	1465.49	26.8	31	49.3	80.24	44953
39023	coshocton county	6	1460.53	40	18	51.1	77.5	34856
12059	lafayette county	30	1407.33	56.2	0	68.3	77.05	24148
27083	martin county	38	1844.95	32.7	45.2	46.1	81.16	50083
20031	decatur county	28	2314.2	21.8	24.5	51.4	79.27	46614
21057	estill county	5	655.469	48.7	16.1	54.5	73.23	31555
22015	cameron parish	23	3327.84	60.6	0	68.9	78.15	50280
27145	todd county	38	2447.45	30.3	50.7	41	80.71	42005
31177	york county	-1	1482.79	29.1	26.2	51.5	80.44	49892
17101	mcdonough county	33	1526.56	38.4	18.7	51.7	79.6	38692
21159	mercer county	5	644.464	43.1	9.1	55.2	76.03	37146
48365	polk county	3	2737.73	54.8	0.1	68	72.75	39438
1019	clay county	7	1564.25	58.2	2.2	60.8	75.06	33530
20121	morton county	28	1889.99	17.7	20.9	55.2	77.79	43644
29163	putnam county	14	1339.84	40.8	17.6	51.1	77.73	33945
22031	evangeline parish	23	1715.55	61.3	0.1	68.7	74.05	33671
47177	white county	20	975.592	54.2	5.5	58.3	74.52	32477
26129	otsego county	25	1333.91	33.7	126.9	42.5	79.21	40589
37123	northampton county	16	1389.89	46.9	4.8	58.7	76.11	34185
1071	lawrence county	7	1788.86	57.2	2.4	60.4	74.33	34125
29099	lafayette county	14	1627.64	41.6	14.4	54	77.46	42119
30011	daniels county	36	3693.37	12.5	29.5	40.7	79.14	48086
28111	quitman county	13	1048.98	55.3	0.9	62.7	71.48	27088
13097	elbert county	8	909.304	46.9	0.1	58.4	74.78	35448
48139	fannin county	3	2307.25	46.1	1.1	62.4	75.87	37605
55115	vernon county	9	2050.14	35.2	42.8	45.9	80.02	40356
56033	uinta county	21	5391.91	10.7	43.3	42.1	77.38	40280
37021	camden county	16	622.449	48.5	0.1	61.2	78.96	45335
8001	baca county	15	6617.4	17.5	24.9	54	77.95	40968
5095	ouachita county	10	1897.9	52.7	1.3	62.7	73.37	36907
38031	griggs county	39	1835.83	21.6	40	39.5	79.77	55349
8105	san miguel county	15	3332.61	19	107.7	43.3	83.73	85432
20123	nemaha county	28	1858.12	34.8	21.6	51.8	80.23	54111
37083	hertford county	16	914.686	47.9	3.1	58.2	75.58	32702
38067	renville county	39	2271.56	17.2	37.4	39	79.98	60976
29047	crawford county	14	1923.11	44.7	10.8	53.6	76.01	36090
51091	king george county	19	465.081	44	13.3	59	78.81	53000
20097	lincoln county	28	1863.23	28.7	16.6	53.7	79.2	41574
45031	fairfield county	42	1777.45	43.9	0.3	62	73.79	36758
46099	potter county	2	2230.36	19.5	39.1	44.4	79.79	70768
48109	deaf smith county	3	3876.75	20	16	57	77.58	40470
21003	bath county	5	722.082	47.4	9.5	56.2	74.56	30496
13125	greene county	8	1003.45	46.1	0.1	62.1	76.81	55396
13147	irwin county	8	917.793	46.7	0	65.8	75.45	32824
16045	jerome county	29	1547.39	10.8	13.7	48.7	78.26	38184
35021	luna county	1	7679.94	11	1.8	61.9	77.22	31140
17031	de witt county	33	1029.64	39.7	18.3	50.7	78.05	47205
16023	cassia county	29	6644.9	10.5	19.8	47.7	78.78	45220
26003	arenac county	25	940.624	31.2	51.7	44.9	77.24	37369
51133	patrick county	19	1250.85	52.1	6.8	56.7	76.93	34070
51135	pittsylvania county	19	2509.68	44.8	4.2	56.6	75.94	38497
51727	poquoson city	19	39.8391	46.7	4.9	59.5	79.73	59113
48079	collingsworth county	3	2378.75	22.3	3.5	62.6	75.65	33039
21169	muhlenberg county	5	1209.73	48.3	1.5	57.5	75.03	33892
21129	lincoln county	5	861.937	48.7	14.4	56.6	75.37	31399
17163	scott county	33	649.861	40.1	16.5	53	78.78	42720
19071	hamilton county	41	1493.78	35.9	29.6	46.9	80.42	53071
20193	washington county	28	2317.42	32	17.2	53.2	80.34	45181
48285	limestone county	3	2344.69	39.6	0.4	65.9	74.62	35771
48039	brooks county	3	2443.28	26.5	0	71.8	76.41	33861
40065	kingfisher county	18	2326.22	34.8	7.2	58.8	77.07	49257
41037	malheur county	11	25608.9	10	12.4	49.1	78.41	30992
11999	bradford county	30	761.362	52.2	0	68.3	76.07	33557
21067	fulton county	5	533.358	51.6	12.3	58.1	72.93	33715
39011	carroll county	6	1022.03	40.1	34	49.2	78.28	39698
13169	lee county	8	921.723	49.5	0	65.2	77.62	47258
5031	dallas county	10	1728.52	54.5	1.1	61.2	74.44	34645
